T_AUXILIAIRE;T_NATUREAUXI;T_LIBELLE;T_EAN;T_COLLECTIF;T_ABREGE;T_COMMENTAIRE;T_ADRESSE1;T_ADRESSE2;T_ADRESSE3;T_CODEPOSTAL;T_VILLE;T_DIVTERRIT;T_PAYS;T_LANGUE;T_DEVISE;T_MULTIDEVISE;T_NIF;T_SIRET;T_APE;T_TELEPHONE;T_FAX;T_TELEX;T_TELEPHONE2;T_FACTURE;T_PAYEUR;T_APPORTEUR;T_TRANSPORTEUR;T_COEFCOMMA;T_SECTEUR;T_ZONECOM;T_REPRESENTANT;T_TARIFTIERS;T_REMISE;T_FRANCO;T_ESCOMPTE;T_QUALIFESCOMPTE;T_MODEREGLE;T_JOURPAIEMENT1;T_JOURPAIEMENT2;T_FACTUREHT;T_REGIMETVA;T_SOUMISTPF;T_LETTRABLE;T_CORRESP1;T_CORRESP2;T_TOTALDEBIT;T_TOTALCREDIT;T_DATECREATION;T_DATEMODIF;T_DATEOUVERTURE;T_DATEFERMETURE;T_FERME;T_DATEDERNMVT;T_DEBITDERNMVT;T_CREDITDERNMVT;T_NUMDERNMVT;T_LIGNEDERNMVT;T_CONFIDENTIEL;T_SOLDEPROGRESSIF;T_SAUTPAGE;T_TOTAUXMENSUELS;T_COUTHORAIRE;T_SOCIETE;T_RELANCEREGLEMENT;T_RELANCETRAITE;T_RESIDENTETRANGER;T_NATUREECONOMIQUE;T_MOTIFVIREMENT;T_LETTREPAIEMENT;T_RELEVEFACTURE;T_FREQRELEVE;T_JOURRELEVE;T_UTILISATEUR;T_RVA;T_EMAIL;T_DERNLETTRAGE;T_JURIDIQUE;T_FORMEJURIDIQUE;T_PROFIL;T_TVAENCAISSEMENT;T_TOTDEBP;T_TOTCREP;T_TOTDEBE;T_TOTCREE;T_TOTDEBS;T_TOTCRES;T_TOTDEBANO;T_TOTCREANO;T_TOTDEBANON1;T_TOTCREANON1;T_DATEDERNRELEVE;T_SCORERELANCE;T_CREERPAR;T_EXPORTE;T_SCORECLIENT;T_PAYEURECLATEMENT;T_DATEDERNPIECE;T_NUMDERNPIECE;T_TOTDERNPIECE;T_TABLE0;T_TABLE1;T_TABLE2;T_TABLE3;T_TABLE4;T_TABLE5;T_TABLE6;T_TABLE7;T_TABLE8;T_TABLE9;T_CONSO;T_CREDITDEMANDE;T_CREDITACCORDE;T_DOSSIERCREDIT;T_DATECREDITDEB;T_DATECREDITFIN;T_CREDITPLAFOND;T_DATEPLAFONDDEB;T_DATEPLAFONDFIN;T_NIVEAURISQUE;T_AVOIRRBT;T_ISPAYEUR;T_CODEIMPORT;T_TIERS;T_NATIONALITE;T_PRENOM;T_JOURNAISSANCE;T_MOISNAISSANCE;T_ANNEENAISSANCE;T_COMPTATIERS;T_DEBRAYEPAYEUR;T_MOISCLOTURE;T_EURODEFAUT;T_PARTICULIER;T_SEXE;T_PASSWINTERNET;T_PRESCRIPTEUR;T_PUBLIPOSTAGE;T_ORIGINETIERS;T_SOCIETEGROUPE;T_PHONETIQUE;T_DATEPROCLI;T_ETATRISQUE;T_DOMAINE;T_DATEINTEGR;T_NIVEAUIMPORTANCE;T_CLETELEPHONE;T_ENSEIGNE;T_EMAILING;T_REGION;T_DELAIMOYEN;T_BLOCNOTE;T_CLIENTINTERNE
08NONCOU;FOU;NON COUPABLE;;40100000;Non Coupable - QB;;;;;;;;;;EUR;X;;;;;;;;08NONCOU;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;18,9000;18,9000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08NONCOU;08NONCOU;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08NOTI00;FOU;Notification;;40100000;Notion - QBD-4441;;;;;;;;;;EUR;X;;;;;;;;08NOTI00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08NOTI;08NOTI;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08NOTION;FOU;NOTION;;40100000;Notion - QBD-1603;;;;;;;;;;EUR;X;;;;;;;;08NOTION;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;764,1600;2021-05-10T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-06-07T00:00:00.0000000;0,0000;764,1600;31;13;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;1610,7800;1610,7800;0,0000;764,1600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08NOTION;08NOTION;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08NOUV00;FOU;Nouveaux Horizons Sarl - QBD-3;;40100000;Nouveaux Horizons;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08NOUV;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08NOUVE0;FOU;Vir Nouveaux Horizons Motif: Kardin;;40100000;Vir Nouveaux Hori;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-08-22T00:00:00.0000000;2021-08-23T15:21:04.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-07-01T00:00:00.0000000;-1416,0000;0,0000;1;15;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08NOUVE0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08NOUVEA;FOU;NOUVEAU HORIZON;;40100000;Nouveaux Horizons;;;;;;;;;;EUR;X;;;;;;;;08NOUVEA;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;1416,0000;1416,0000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-03-31T00:00:00.0000000;0,0000;1416,0000;2;7;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAB;;;;TM ;1416,0000;1416,0000;1416,0000;1416,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08NOUVEA;08NOUVEA;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08OFF000;DIV;OFFICE VIBE;;40100000;OFFICE VIBE;;;;;;;;;;EUR;-;;;;;;;;08OFF000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;X;FRA;-;X;;;0,0000;0,0000;2021-06-01T16:11:55.0000000;2021-07-12T17:01:01.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-03-31T00:00:00.0000000;-590,2900;0,0000;1;106;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08OFF000;08OFF000;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08OFFIC0;FOU;Officevibe;;40100000;Officevibe;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;590,2900;590,2900;2021-07-12T00:00:00.0000000;2021-07-13T10:07:19.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-03-31T00:00:00.0000000;590,2900;0,0000;1;106;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;0,0000;590,2900;590,2900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08OFFIC0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ONL000;FOU;Online - QBD-186424486;;40100000;Online - QBD-1864;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;4830,2600;4830,2600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08ONL0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ONLI00;FOU;Online;;40100000;scaleway-Cloud;;;;;;;;;;EUR;X;;;;;;;;08ONLI00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;1321,5700;2496,0700;2021-05-06T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-07-08T00:00:00.0000000;-1083,3100;0,0000;1;6;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;0,0000;1321,5700;2496,0700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08ONLI;08ONLI;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ONLIN0;FOU;Online;;40100000;Online;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-07-05T00:00:00.0000000;2021-07-06T00:07:57.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-07-05T00:00:00.0000000;0,0000;-1083,3100;21;7;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08ONLIN0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08OPTI00;FOU;Optireal;;40100000;Optireal;;;;;;;;;;EUR;X;;;;;;;;08OPTI00;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-06T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08OPTIRE;08OPTIRE;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ORA000;FOU;ORANGE;;40100000;Orange;;;;;;;;;;EUR;X;;;;;;;;08ORA000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;762,0000;762,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08ORA;08ORA0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ORAN00;FOU;Orange-Livebox 01 44 52 90 39;;40100000;Orange-Livebox 01;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-06T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08ORAN;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ORANG0;FOU;Orange Pro;;40100000;Orange-Livebox 01;;;;;;;;;;EUR;X;;;;;;;;08ORANG0;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;480,0000;540,0000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-08-16T00:00:00.0000000;-60,0000;0,0000;1;17;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAG;;;;TM ;0,0000;0,0000;480,0000;540,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08ORANG;08ORANG0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ORENK0;FOU;FACTURE CARTE DU 040521 A46 C/O ORE;;40100000;FACTURE CARTE DU ;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-06-03T00:00:00.0000000;2021-06-04T10:55:04.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-05-31T00:00:00.0000000;-339,3000;0,0000;3;81;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08ORENK0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08ORL000;FOU;Compte 08ORL;;40100000;Orlandys - QBD-39;;;;;;;;;;EUR;X;;;;;;;;08ORL000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;37,9500;37,9500;2021-05-05T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-01-29T00:00:00.0000000;37,9500;0,0000;2;100;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;37,9500;37,9500;37,9500;0,0000;0,0000;0,0000;37,9500;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08ORL;08ORL0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08OVH000;FOU;Ovh;;40100000;OVH - QBD-4147546;;;;;;;;;;EUR;X;;;;;;;;08OVH000;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;7892,8500;7892,8500;2021-05-05T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-05-27T00:00:00.0000000;0,0000;39,5200;17;27;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAK;;;;TM ;7013,3700;7051,4000;7892,8500;7892,8500;0,0000;0,0000;0,0000;38,0300;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08OVH;08OVH0;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08OVHCLO;FOU;Compte 08OVHCLO;;40100000;Compte 08OVHCLO;;;;;;;;;;EUR;X;;;;;;;;08OVHCLO;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-11T00:00:00.0000000;2021-05-12T11:26:07.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;COM;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08OVHCLO;08OVHCLO;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08PACK00;FOU;Packhelp - QBD-4020349670;;40100000;Packhelp - QBD-40;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08PACK;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08PACKHE;FOU;PACKHELP;;40100000;Packhelp - QBD-40;;;;;;;;;;EUR;X;;;;;;;;08PACKHE;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;165,3000;165,3000;2021-05-10T00:00:00.0000000;2021-05-12T11:26:25.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-01-01T00:00:00.0000000;165,3000;0,0000;1;20;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;AAAA;;;;TM ;0,0000;165,3000;165,3000;165,3000;0,0000;0,0000;0,0000;165,3000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;08PACKHE;08PACKHE;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
08PALA00;FOU;Il Palazzo - QBD-1794574743;;40100000;Il Palazzo - QBD-;;;;;;;;;;;X;;;;;;;;;;;;0,0000;;;;;0,0000;0,0000;0,0000;;001;0;0;-;FRA;-;X;;;0,0000;0,0000;2021-05-05T00:00:00.0000000;2021-05-10T15:14:32.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;X;-;-;0,0000;001;;;;;;;-;;0;DA1;;;;;;;TM ;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1900-01-01T00:00:00.0000000;0;SAI;---;0;-;1900-01-01T00:00:00.0000000;0;0,0000;;;;;;;;;;;;0,0000;0,0000;;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;0,0000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;;-;-;;08PALA;;;0;0;0;;-;0;-;-;;;;-;;;;1900-01-01T00:00:00.0000000;;;1900-01-01T00:00:00.0000000;;;;-;;0;;-
